market_code,funding_rate,timestamp,collection_time
100000BABYDOGE-USD-SWAP-LIN,3e-06,2025-05-02 01:00:13,2025-05-02 01:59:25
100000BABYDOGE-USD-SWAP-LIN,4e-06,2025-05-02 03:00:15,2025-05-02 03:19:24
100000BABYDOGE-USD-SWAP-LIN,4e-06,2025-05-02 04:00:15,2025-05-02 04:35:59
100000BABYDOGE-USD-SWAP-LIN,5e-06,2025-05-02 05:00:13,2025-05-02 05:31:41
100000BABYDOGE-USD-SWAP-LIN,5e-06,2025-05-02 06:00:16,2025-05-02 06:41:25
100000BABYDOGE-USD-SWAP-LIN,2e-06,2025-05-02 07:00:15,2025-05-02 07:31:37
100000BABYDOGE-USD-SWAP-LIN,3e-06,2025-05-02 08:00:13,2025-05-02 08:39:00
10000CAW-USD-SWAP-LIN,-8e-06,2025-05-02 01:00:12,2025-05-02 01:57:45
10000CAW-USD-SWAP-LIN,1.2e-05,2025-05-02 03:00:14,2025-05-02 03:17:42
10000CAW-USD-SWAP-LIN,9e-06,2025-05-02 04:00:14,2025-05-02 04:34:18
10000CAW-USD-SWAP-LIN,1.5e-05,2025-05-02 05:00:12,2025-05-02 05:30:01
10000CAW-USD-SWAP-LIN,8e-06,2025-05-02 06:00:15,2025-05-02 06:39:44
10000CAW-USD-SWAP-LIN,-4e-06,2025-05-02 07:00:12,2025-05-02 07:29:55
10000CAW-USD-SWAP-LIN,1.1e-05,2025-05-02 08:00:11,2025-05-02 08:37:17
1000ANDY-USD-SWAP-LIN,0.00042,2025-05-02 01:00:10,2025-05-02 01:56:15
1000ANDY-USD-SWAP-LIN,0.000424,2025-05-02 03:00:12,2025-05-02 03:16:11
1000ANDY-USD-SWAP-LIN,0.000426,2025-05-02 04:00:12,2025-05-02 04:32:47
1000ANDY-USD-SWAP-LIN,0.000425,2025-05-02 05:00:10,2025-05-02 05:28:31
1000ANDY-USD-SWAP-LIN,0.000439,2025-05-02 06:00:13,2025-05-02 06:38:12
1000ANDY-USD-SWAP-LIN,0.000336,2025-05-02 07:00:10,2025-05-02 07:28:25
1000ANDY-USD-SWAP-LIN,7e-06,2025-05-02 08:00:10,2025-05-02 08:35:46
1000BOBO-USD-SWAP-LIN,1.7e-05,2025-05-02 01:00:11,2025-05-02 01:57:06
1000BOBO-USD-SWAP-LIN,8e-06,2025-05-02 03:00:13,2025-05-02 03:17:02
1000BOBO-USD-SWAP-LIN,3.1e-05,2025-05-02 04:00:13,2025-05-02 04:33:39
1000BOBO-USD-SWAP-LIN,7e-06,2025-05-02 05:00:11,2025-05-02 05:29:23
1000BOBO-USD-SWAP-LIN,1.8e-05,2025-05-02 06:00:14,2025-05-02 06:39:04
1000BOBO-USD-SWAP-LIN,1.5e-05,2025-05-02 07:00:11,2025-05-02 07:29:15
1000BOBO-USD-SWAP-LIN,2.5e-05,2025-05-02 08:00:11,2025-05-02 08:36:37
1000BONK-USD-SWAP-LIN,-3.1e-05,2025-05-02 01:00:10,2025-05-02 01:56:01
1000BONK-USD-SWAP-LIN,-2.9e-05,2025-05-02 03:00:12,2025-05-02 03:15:57
1000BONK-USD-SWAP-LIN,-3.8e-05,2025-05-02 04:00:12,2025-05-02 04:32:33
1000BONK-USD-SWAP-LIN,-3.1e-05,2025-05-02 05:00:10,2025-05-02 05:28:17
1000BONK-USD-SWAP-LIN,-2e-05,2025-05-02 06:00:13,2025-05-02 06:37:58
1000BONK-USD-SWAP-LIN,-1.9e-05,2025-05-02 07:00:10,2025-05-02 07:28:10
1000BONK-USD-SWAP-LIN,-1.7e-05,2025-05-02 08:00:10,2025-05-02 08:35:32
1000CAT-USD-SWAP-LIN,4e-06,2025-05-02 01:00:12,2025-05-02 01:58:29
1000CAT-USD-SWAP-LIN,-2e-06,2025-05-02 03:00:14,2025-05-02 03:18:26
1000CAT-USD-SWAP-LIN,-3e-06,2025-05-02 04:00:14,2025-05-02 04:35:02
1000CAT-USD-SWAP-LIN,0.0,2025-05-02 05:00:12,2025-05-02 05:30:44
1000CAT-USD-SWAP-LIN,-2e-06,2025-05-02 06:00:15,2025-05-02 06:40:27
1000CAT-USD-SWAP-LIN,-2e-06,2025-05-02 07:00:14,2025-05-02 07:30:39
1000CAT-USD-SWAP-LIN,0.0,2025-05-02 08:00:12,2025-05-02 08:38:01
1000CHEEMS-USD-SWAP-LIN,4e-06,2025-05-02 01:00:13,2025-05-02 01:59:36
1000CHEEMS-USD-SWAP-LIN,-1e-06,2025-05-02 03:00:15,2025-05-02 03:19:35
1000CHEEMS-USD-SWAP-LIN,2e-06,2025-05-02 04:00:15,2025-05-02 04:36:10
1000CHEEMS-USD-SWAP-LIN,4e-06,2025-05-02 05:00:13,2025-05-02 05:31:52
1000CHEEMS-USD-SWAP-LIN,2e-06,2025-05-02 06:00:16,2025-05-02 06:41:37
1000CHEEMS-USD-SWAP-LIN,1e-06,2025-05-02 07:00:15,2025-05-02 07:31:48
1000CHEEMS-USD-SWAP-LIN,1e-06,2025-05-02 08:00:13,2025-05-02 08:39:11
1000COQ-USD-SWAP-LIN,-2e-06,2025-05-02 01:00:10,2025-05-02 01:56:19
1000COQ-USD-SWAP-LIN,2e-06,2025-05-02 03:00:12,2025-05-02 03:16:15
1000COQ-USD-SWAP-LIN,4e-06,2025-05-02 04:00:12,2025-05-02 04:32:51
1000COQ-USD-SWAP-LIN,0.0,2025-05-02 05:00:10,2025-05-02 05:28:35
1000COQ-USD-SWAP-LIN,2e-06,2025-05-02 06:00:13,2025-05-02 06:38:16
1000COQ-USD-SWAP-LIN,-1e-06,2025-05-02 07:00:10,2025-05-02 07:28:28
1000COQ-USD-SWAP-LIN,-1e-06,2025-05-02 08:00:10,2025-05-02 08:35:50
1000FLOKI-USD-SWAP-LIN,-3.1e-05,2025-05-02 01:00:10,2025-05-02 01:56:11
1000FLOKI-USD-SWAP-LIN,-2.8e-05,2025-05-02 03:00:12,2025-05-02 03:16:08
1000FLOKI-USD-SWAP-LIN,-3.2e-05,2025-05-02 04:00:12,2025-05-02 04:32:44
1000FLOKI-USD-SWAP-LIN,-3.7e-05,2025-05-02 05:00:10,2025-05-02 05:28:28
1000FLOKI-USD-SWAP-LIN,-4.1e-05,2025-05-02 06:00:13,2025-05-02 06:38:09
1000FLOKI-USD-SWAP-LIN,-3.5e-05,2025-05-02 07:00:10,2025-05-02 07:28:21
1000FLOKI-USD-SWAP-LIN,-3.1e-05,2025-05-02 08:00:10,2025-05-02 08:35:43
1000LUNC-USD-SWAP-LIN,1e-06,2025-05-02 01:00:05,2025-05-02 01:52:18
1000LUNC-USD-SWAP-LIN,-2e-06,2025-05-02 03:00:07,2025-05-02 03:12:09
1000LUNC-USD-SWAP-LIN,3e-06,2025-05-02 04:00:07,2025-05-02 04:28:51
1000LUNC-USD-SWAP-LIN,4e-06,2025-05-02 05:00:04,2025-05-02 05:24:31
1000LUNC-USD-SWAP-LIN,-1e-06,2025-05-02 06:00:05,2025-05-02 06:34:14
1000LUNC-USD-SWAP-LIN,0.0,2025-05-02 07:00:05,2025-05-02 07:24:27
1000LUNC-USD-SWAP-LIN,0.0,2025-05-02 08:00:05,2025-05-02 08:31:49
1000MOG-USD-SWAP-LIN,5.2e-05,2025-05-02 01:00:06,2025-05-02 01:52:57
1000MOG-USD-SWAP-LIN,5.6e-05,2025-05-02 03:00:08,2025-05-02 03:12:50
1000MOG-USD-SWAP-LIN,5.2e-05,2025-05-02 04:00:08,2025-05-02 04:29:31
1000MOG-USD-SWAP-LIN,5.7e-05,2025-05-02 05:00:04,2025-05-02 05:25:11
1000MOG-USD-SWAP-LIN,5.4e-05,2025-05-02 06:00:06,2025-05-02 06:34:54
1000MOG-USD-SWAP-LIN,5.4e-05,2025-05-02 07:00:05,2025-05-02 07:25:07
1000MOG-USD-SWAP-LIN,6.8e-05,2025-05-02 08:00:05,2025-05-02 08:32:28
1000NEIRO1ETH-USD-SWAP-LIN,1e-06,2025-05-02 01:00:12,2025-05-02 01:58:14
1000NEIRO1ETH-USD-SWAP-LIN,2e-06,2025-05-02 03:00:14,2025-05-02 03:18:11
1000NEIRO1ETH-USD-SWAP-LIN,-1e-06,2025-05-02 04:00:14,2025-05-02 04:34:47
1000NEIRO1ETH-USD-SWAP-LIN,3e-06,2025-05-02 05:00:12,2025-05-02 05:30:30
