market_code,funding_rate,timestamp,collection_time
100000BABYDOGE-USD-SWAP-LIN,1e-05,2025-05-06 01:00:13,2025-05-06 02:00:11
100000BABYDOGE-USD-SWAP-LIN,7e-06,2025-05-06 03:00:13,2025-05-06 03:20:02
10000CAW-USD-SWAP-LIN,2e-06,2025-05-06 01:00:12,2025-05-06 01:58:35
10000CAW-USD-SWAP-LIN,1.1e-05,2025-05-06 03:00:12,2025-05-06 03:18:26
1000ANDY-USD-SWAP-LIN,9e-06,2025-05-06 01:00:10,2025-05-06 01:57:05
1000ANDY-USD-SWAP-LIN,9e-06,2025-05-06 03:00:10,2025-05-06 03:16:57
1000BOBO-USD-SWAP-LIN,2.1e-05,2025-05-06 01:00:11,2025-05-06 01:57:56
1000BOBO-USD-SWAP-LIN,1.6e-05,2025-05-06 03:00:11,2025-05-06 03:17:47
1000BONK-USD-SWAP-LIN,-3.7e-05,2025-05-06 01:00:10,2025-05-06 01:56:50
1000BONK-USD-SWAP-LIN,-2.3e-05,2025-05-06 03:00:10,2025-05-06 03:16:43
1000CAT-USD-SWAP-LIN,-2e-06,2025-05-06 01:00:12,2025-05-06 01:59:14
1000CAT-USD-SWAP-LIN,-6e-06,2025-05-06 03:00:13,2025-05-06 03:19:05
1000CHEEMS-USD-SWAP-LIN,3e-06,2025-05-06 02:00:12,2025-05-06 02:00:26
1000CHEEMS-USD-SWAP-LIN,-3e-06,2025-05-06 03:00:14,2025-05-06 03:20:16
1000COQ-USD-SWAP-LIN,7e-06,2025-05-06 01:00:10,2025-05-06 01:57:08
1000COQ-USD-SWAP-LIN,8e-06,2025-05-06 03:00:10,2025-05-06 03:17:01
1000FLOKI-USD-SWAP-LIN,-3.1e-05,2025-05-06 01:00:10,2025-05-06 01:57:01
1000FLOKI-USD-SWAP-LIN,-2.6e-05,2025-05-06 03:00:10,2025-05-06 03:16:54
1000JAGER-USD-SWAP-LIN,0.0,2025-05-06 03:00:25,2025-05-06 03:30:31
1000LUNC-USD-SWAP-LIN,6e-06,2025-05-06 01:00:05,2025-05-06 01:53:10
1000LUNC-USD-SWAP-LIN,3e-06,2025-05-06 03:00:05,2025-05-06 03:13:04
1000MOG-USD-SWAP-LIN,5.4e-05,2025-05-06 01:00:05,2025-05-06 01:53:51
1000MOG-USD-SWAP-LIN,6.4e-05,2025-05-06 03:00:06,2025-05-06 03:13:43
1000NEIRO1ETH-USD-SWAP-LIN,-1e-06,2025-05-06 01:00:12,2025-05-06 01:59:04
1000NEIRO1ETH-USD-SWAP-LIN,-1e-06,2025-05-06 03:00:13,2025-05-06 03:18:54
1000PEPE-USD-SWAP-LIN,-1.4e-05,2025-05-06 01:00:05,2025-05-06 01:53:55
1000PEPE-USD-SWAP-LIN,-1.9e-05,2025-05-06 03:00:06,2025-05-06 03:13:46
