market_code,funding_rate,timestamp,collection_time
100000BABYDOGE-USD-SWAP-LIN,8e-06,2025-05-11 02:00:15,2025-05-11 02:06:32
100000BABYDOGE-USD-SWAP-LIN,6e-06,2025-05-11 03:00:14,2025-05-11 03:26:58
100000BABYDOGE-USD-SWAP-LIN,3e-06,2025-05-11 04:00:15,2025-05-11 04:36:08
100000BABYDOGE-USD-SWAP-LIN,6e-06,2025-05-11 05:00:15,2025-05-11 05:30:33
100000JAGER-USD-SWAP-LIN,0.000504,2025-05-11 02:00:30,2025-05-11 02:16:59
100000JAGER-USD-SWAP-LIN,0.000338,2025-05-11 03:00:27,2025-05-11 03:37:25
100000JAGER-USD-SWAP-LIN,0.000116,2025-05-11 04:00:29,2025-05-11 04:46:36
100000JAGER-USD-SWAP-LIN,-6.5e-05,2025-05-11 05:00:28,2025-05-11 05:41:00
10000CAW-USD-SWAP-LIN,-1e-05,2025-05-11 02:00:14,2025-05-11 02:04:51
10000CAW-USD-SWAP-LIN,-1.1e-05,2025-05-11 03:00:13,2025-05-11 03:25:17
10000CAW-USD-SWAP-LIN,-1.6e-05,2025-05-11 04:00:14,2025-05-11 04:34:27
10000CAW-USD-SWAP-LIN,1.1e-05,2025-05-11 05:00:13,2025-05-11 05:28:52
1000ANDY-USD-SWAP-LIN,0.000581,2025-05-11 02:00:12,2025-05-11 02:03:17
1000ANDY-USD-SWAP-LIN,0.000589,2025-05-11 03:00:11,2025-05-11 03:23:42
1000ANDY-USD-SWAP-LIN,0.000561,2025-05-11 04:00:12,2025-05-11 04:32:53
1000ANDY-USD-SWAP-LIN,0.000558,2025-05-11 05:00:12,2025-05-11 05:27:19
1000BOBO-USD-SWAP-LIN,0.000137,2025-05-11 02:00:13,2025-05-11 02:04:08
1000BOBO-USD-SWAP-LIN,0.000134,2025-05-11 03:00:12,2025-05-11 03:24:32
1000BOBO-USD-SWAP-LIN,0.000146,2025-05-11 04:00:13,2025-05-11 04:33:44
1000BOBO-USD-SWAP-LIN,0.000132,2025-05-11 05:00:13,2025-05-11 05:28:09
