market_code,funding_rate,timestamp,collection_time
100000BABYDOGE-USD-SWAP-LIN,3e-06,2025-04-25 01:00:16,2025-04-25 01:58:45
100000BABYDOGE-USD-SWAP-LIN,3e-06,2025-04-25 03:00:16,2025-04-25 03:17:11
100000BABYDOGE-USD-SWAP-LIN,3e-06,2025-04-25 04:00:17,2025-04-25 04:35:56
100000BABYDOGE-USD-SWAP-LIN,3e-06,2025-04-25 05:00:16,2025-04-25 05:31:10
100000BABYDOGE-USD-SWAP-LIN,1e-06,2025-04-25 06:00:15,2025-04-25 06:41:08
10000CAW-USD-SWAP-LIN,1e-06,2025-04-25 01:00:15,2025-04-25 01:57:04
10000CAW-USD-SWAP-LIN,1e-05,2025-04-25 03:00:15,2025-04-25 03:15:32
10000CAW-USD-SWAP-LIN,-9e-06,2025-04-25 04:00:16,2025-04-25 04:34:16
10000CAW-USD-SWAP-LIN,1.8e-05,2025-04-25 05:00:14,2025-04-25 05:29:27
10000CAW-USD-SWAP-LIN,1e-05,2025-04-25 06:00:14,2025-04-25 06:39:27
1000ANDY-USD-SWAP-LIN,1e-05,2025-04-25 01:00:13,2025-04-25 01:55:35
1000ANDY-USD-SWAP-LIN,-1.4e-05,2025-04-25 03:00:14,2025-04-25 03:14:02
1000ANDY-USD-SWAP-LIN,-4.2e-05,2025-04-25 04:00:14,2025-04-25 04:32:47
1000ANDY-USD-SWAP-LIN,3e-05,2025-04-25 05:00:13,2025-04-25 05:27:56
1000ANDY-USD-SWAP-LIN,3.1e-05,2025-04-25 06:00:12,2025-04-25 06:37:57
1000BOBO-USD-SWAP-LIN,2.4e-05,2025-04-25 01:00:14,2025-04-25 01:56:24
1000BOBO-USD-SWAP-LIN,2.5e-05,2025-04-25 03:00:15,2025-04-25 03:14:52
1000BOBO-USD-SWAP-LIN,2.7e-05,2025-04-25 04:00:15,2025-04-25 04:33:37
1000BOBO-USD-SWAP-LIN,3.7e-05,2025-04-25 05:00:14,2025-04-25 05:28:48
1000BOBO-USD-SWAP-LIN,3.2e-05,2025-04-25 06:00:13,2025-04-25 06:38:48
1000BONK-USD-SWAP-LIN,-1.2e-05,2025-04-25 01:00:13,2025-04-25 01:55:21
1000BONK-USD-SWAP-LIN,-1.4e-05,2025-04-25 03:00:13,2025-04-25 03:13:48
1000BONK-USD-SWAP-LIN,-2.5e-05,2025-04-25 04:00:14,2025-04-25 04:32:32
1000BONK-USD-SWAP-LIN,-2.1e-05,2025-04-25 05:00:13,2025-04-25 05:27:41
1000BONK-USD-SWAP-LIN,-2e-05,2025-04-25 06:00:12,2025-04-25 06:37:43
1000CAT-USD-SWAP-LIN,-1e-06,2025-04-25 01:00:15,2025-04-25 01:57:47
1000CAT-USD-SWAP-LIN,1e-06,2025-04-25 03:00:16,2025-04-25 03:16:14
1000CAT-USD-SWAP-LIN,0.0,2025-04-25 04:00:17,2025-04-25 04:34:59
1000CAT-USD-SWAP-LIN,-1e-06,2025-04-25 05:00:15,2025-04-25 05:30:11
1000CAT-USD-SWAP-LIN,-4e-06,2025-04-25 06:00:15,2025-04-25 06:40:11
1000CHEEMS-USD-SWAP-LIN,0.0,2025-04-25 01:00:16,2025-04-25 01:58:57
1000CHEEMS-USD-SWAP-LIN,4e-06,2025-04-25 03:00:16,2025-04-25 03:17:23
1000CHEEMS-USD-SWAP-LIN,0.0,2025-04-25 04:00:17,2025-04-25 04:36:07
1000CHEEMS-USD-SWAP-LIN,1e-06,2025-04-25 05:00:16,2025-04-25 05:31:21
1000CHEEMS-USD-SWAP-LIN,-1e-06,2025-04-25 06:00:15,2025-04-25 06:41:19
1000COQ-USD-SWAP-LIN,-6.1e-05,2025-04-25 01:00:13,2025-04-25 01:55:39
