market_code,funding_rate,timestamp,collection_time
100000BABYDOGE-USD-SWAP-LIN,3e-06,2025-04-11 01:00:16,2025-04-11 01:55:58
100000BABYDOGE-USD-SWAP-LIN,1e-06,2025-04-11 03:00:16,2025-04-11 03:13:06
100000BABYDOGE-USD-SWAP-LIN,-1e-06,2025-04-11 04:00:18,2025-04-11 04:36:43
100000BABYDOGE-USD-SWAP-LIN,1e-06,2025-04-11 05:00:15,2025-04-11 05:32:18
100000BABYDOGE-USD-SWAP-LIN,1e-06,2025-04-11 06:00:16,2025-04-11 06:40:38
10000CAW-USD-SWAP-LIN,-7.3e-05,2025-04-11 01:00:14,2025-04-11 01:54:14
10000CAW-USD-SWAP-LIN,-4.7e-05,2025-04-11 03:00:14,2025-04-11 03:11:22
10000CAW-USD-SWAP-LIN,-1e-06,2025-04-11 04:00:16,2025-04-11 04:34:58
10000CAW-USD-SWAP-LIN,-2.2e-05,2025-04-11 05:00:14,2025-04-11 05:30:33
10000CAW-USD-SWAP-LIN,-4.4e-05,2025-04-11 06:00:15,2025-04-11 06:38:55
1000ANDY-USD-SWAP-LIN,3.7e-05,2025-04-11 01:00:12,2025-04-11 01:52:44
1000ANDY-USD-SWAP-LIN,3.2e-05,2025-04-11 03:00:10,2025-04-11 03:09:54
1000ANDY-USD-SWAP-LIN,4.5e-05,2025-04-11 04:00:11,2025-04-11 04:33:28
1000ANDY-USD-SWAP-LIN,4.7e-05,2025-04-11 05:00:12,2025-04-11 05:29:03
1000ANDY-USD-SWAP-LIN,4.8e-05,2025-04-11 06:00:13,2025-04-11 06:37:26
1000BOBO-USD-SWAP-LIN,3.3e-05,2025-04-11 01:00:13,2025-04-11 01:53:35
1000BOBO-USD-SWAP-LIN,2.6e-05,2025-04-11 03:00:13,2025-04-11 03:10:44
1000BOBO-USD-SWAP-LIN,2.5e-05,2025-04-11 04:00:12,2025-04-11 04:34:19
1000BOBO-USD-SWAP-LIN,3.4e-05,2025-04-11 05:00:13,2025-04-11 05:29:54
1000BOBO-USD-SWAP-LIN,8e-06,2025-04-11 06:00:14,2025-04-11 06:38:16
1000BONK-USD-SWAP-LIN,-1.9e-05,2025-04-11 01:00:12,2025-04-11 01:52:30
1000BONK-USD-SWAP-LIN,-2.1e-05,2025-04-11 03:00:10,2025-04-11 03:09:39
1000BONK-USD-SWAP-LIN,-2.8e-05,2025-04-11 04:00:11,2025-04-11 04:33:14
1000BONK-USD-SWAP-LIN,-3.3e-05,2025-04-11 05:00:12,2025-04-11 05:28:49
1000BONK-USD-SWAP-LIN,-2.6e-05,2025-04-11 06:00:12,2025-04-11 06:37:11
1000CAT-USD-SWAP-LIN,1e-06,2025-04-11 01:00:15,2025-04-11 01:54:57
1000CAT-USD-SWAP-LIN,0.0,2025-04-11 03:00:15,2025-04-11 03:12:05
1000CAT-USD-SWAP-LIN,3e-06,2025-04-11 04:00:17,2025-04-11 04:35:42
1000CAT-USD-SWAP-LIN,2e-06,2025-04-11 05:00:14,2025-04-11 05:31:16
1000CAT-USD-SWAP-LIN,2e-06,2025-04-11 06:00:15,2025-04-11 06:39:37
1000CHEEMS-USD-SWAP-LIN,2e-06,2025-04-11 01:00:16,2025-04-11 01:56:09
1000CHEEMS-USD-SWAP-LIN,2e-06,2025-04-11 03:00:16,2025-04-11 03:13:17
1000CHEEMS-USD-SWAP-LIN,2e-06,2025-04-11 04:00:18,2025-04-11 04:36:54
1000CHEEMS-USD-SWAP-LIN,-2e-06,2025-04-11 05:00:15,2025-04-11 05:32:29
1000CHEEMS-USD-SWAP-LIN,-1e-06,2025-04-11 06:00:16,2025-04-11 06:40:49
1000COQ-USD-SWAP-LIN,-1.5e-05,2025-04-11 01:00:12,2025-04-11 01:52:47
1000COQ-USD-SWAP-LIN,-1.9e-05,2025-04-11 03:00:10,2025-04-11 03:09:57
1000COQ-USD-SWAP-LIN,-1.1e-05,2025-04-11 04:00:11,2025-04-11 04:33:32
1000COQ-USD-SWAP-LIN,-1e-05,2025-04-11 05:00:12,2025-04-11 05:29:07
1000COQ-USD-SWAP-LIN,-1.7e-05,2025-04-11 06:00:13,2025-04-11 06:37:29
1000FLOKI-USD-SWAP-LIN,-2.6e-05,2025-04-11 01:00:12,2025-04-11 01:52:40
1000FLOKI-USD-SWAP-LIN,-3.2e-05,2025-04-11 03:00:10,2025-04-11 03:09:50
1000FLOKI-USD-SWAP-LIN,-3.7e-05,2025-04-11 04:00:11,2025-04-11 04:33:25
1000FLOKI-USD-SWAP-LIN,-2.7e-05,2025-04-11 05:00:12,2025-04-11 05:29:00
1000FLOKI-USD-SWAP-LIN,-1.6e-05,2025-04-11 06:00:13,2025-04-11 06:37:22
1000LUNC-USD-SWAP-LIN,-3e-06,2025-04-11 01:00:06,2025-04-11 01:48:47
