market_code,funding_rate,timestamp,collection_time
100000BABYDOGE-USD-SWAP-LIN,5e-06,2025-05-01 02:00:12,2025-05-01 02:07:40
100000BABYDOGE-USD-SWAP-LIN,3e-06,2025-05-01 04:00:14,2025-05-01 04:37:38
100000BABYDOGE-USD-SWAP-LIN,5e-06,2025-05-01 05:00:16,2025-05-01 05:32:16
10000CAW-USD-SWAP-LIN,0.0,2025-05-01 02:00:11,2025-05-01 02:05:59
10000CAW-USD-SWAP-LIN,-1e-06,2025-05-01 04:00:13,2025-05-01 04:35:56
10000CAW-USD-SWAP-LIN,-1e-06,2025-05-01 05:00:15,2025-05-01 05:30:36
1000ANDY-USD-SWAP-LIN,0.000283,2025-05-01 02:00:10,2025-05-01 02:04:29
1000ANDY-USD-SWAP-LIN,0.000331,2025-05-01 04:00:11,2025-05-01 04:34:27
1000ANDY-USD-SWAP-LIN,0.000322,2025-05-01 05:00:13,2025-05-01 05:29:06
1000BOBO-USD-SWAP-LIN,3.2e-05,2025-05-01 02:00:11,2025-05-01 02:05:19
1000BOBO-USD-SWAP-LIN,2.9e-05,2025-05-01 04:00:12,2025-05-01 04:35:17
1000BOBO-USD-SWAP-LIN,3.2e-05,2025-05-01 05:00:14,2025-05-01 05:29:57
1000BONK-USD-SWAP-LIN,-1.8e-05,2025-05-01 02:00:09,2025-05-01 02:04:15
1000BONK-USD-SWAP-LIN,-1.5e-05,2025-05-01 04:00:11,2025-05-01 04:34:13
1000BONK-USD-SWAP-LIN,-1.5e-05,2025-05-01 05:00:13,2025-05-01 05:28:52
1000CAT-USD-SWAP-LIN,-1e-06,2025-05-01 02:00:12,2025-05-01 02:06:43
1000CAT-USD-SWAP-LIN,1e-06,2025-05-01 04:00:13,2025-05-01 04:36:39
1000CAT-USD-SWAP-LIN,-2e-06,2025-05-01 05:00:15,2025-05-01 05:31:18
1000CHEEMS-USD-SWAP-LIN,2e-06,2025-05-01 02:00:12,2025-05-01 02:07:51
1000CHEEMS-USD-SWAP-LIN,2e-06,2025-05-01 04:00:14,2025-05-01 04:37:48
1000CHEEMS-USD-SWAP-LIN,0.0,2025-05-01 05:00:16,2025-05-01 05:32:27
1000COQ-USD-SWAP-LIN,2e-06,2025-05-01 02:00:10,2025-05-01 02:04:33
1000COQ-USD-SWAP-LIN,1e-06,2025-05-01 04:00:11,2025-05-01 04:34:31
1000COQ-USD-SWAP-LIN,0.0,2025-05-01 05:00:13,2025-05-01 05:29:10
1000FLOKI-USD-SWAP-LIN,-3.9e-05,2025-05-01 02:00:10,2025-05-01 02:04:25
1000FLOKI-USD-SWAP-LIN,-3.7e-05,2025-05-01 04:00:11,2025-05-01 04:34:23
1000FLOKI-USD-SWAP-LIN,-3.2e-05,2025-05-01 05:00:13,2025-05-01 05:29:03
1000LUNC-USD-SWAP-LIN,3e-06,2025-05-01 02:00:05,2025-05-01 02:00:31
1000LUNC-USD-SWAP-LIN,3e-06,2025-05-01 04:00:06,2025-05-01 04:30:29
1000LUNC-USD-SWAP-LIN,6e-06,2025-05-01 05:00:07,2025-05-01 05:25:08
1000MOG-USD-SWAP-LIN,6.4e-05,2025-05-01 02:00:05,2025-05-01 02:01:12
1000MOG-USD-SWAP-LIN,6.2e-05,2025-05-01 04:00:07,2025-05-01 04:31:09
1000MOG-USD-SWAP-LIN,6.1e-05,2025-05-01 05:00:08,2025-05-01 05:25:48
1000NEIRO1ETH-USD-SWAP-LIN,-1e-06,2025-05-01 02:00:11,2025-05-01 02:06:28
1000NEIRO1ETH-USD-SWAP-LIN,-1e-06,2025-05-01 04:00:13,2025-05-01 04:36:25
1000NEIRO1ETH-USD-SWAP-LIN,-1e-06,2025-05-01 05:00:15,2025-05-01 05:31:04
1000PEPE-USD-SWAP-LIN,1e-06,2025-05-01 02:00:05,2025-05-01 02:01:16
1000PEPE-USD-SWAP-LIN,3e-06,2025-05-01 04:00:07,2025-05-01 04:31:13
1000PEPE-USD-SWAP-LIN,-2e-06,2025-05-01 05:00:08,2025-05-01 05:25:51
1000PORK-USD-SWAP-LIN,-9e-06,2025-05-01 02:00:12,2025-05-01 02:06:50
1000PORK-USD-SWAP-LIN,9e-06,2025-05-01 04:00:13,2025-05-01 04:36:46
1000PORK-USD-SWAP-LIN,-3.9e-05,2025-05-01 05:00:16,2025-05-01 05:31:26
1000SATS-USD-SWAP-LIN,-5.3e-05,2025-05-01 02:00:12,2025-05-01 02:07:11
1000SATS-USD-SWAP-LIN,-2.8e-05,2025-05-01 04:00:14,2025-05-01 04:37:08
1000SATS-USD-SWAP-LIN,-2e-05,2025-05-01 05:00:16,2025-05-01 05:31:47
1000SHIB-USD-SWAP-LIN,-1.4e-05,2025-05-01 02:00:10,2025-05-01 02:04:22
1000SHIB-USD-SWAP-LIN,-1.6e-05,2025-05-01 04:00:11,2025-05-01 04:34:20
1000SHIB-USD-SWAP-LIN,-1.5e-05,2025-05-01 05:00:13,2025-05-01 05:28:59
1000TOSHI-USD-SWAP-LIN,-1e-06,2025-05-01 02:00:11,2025-05-01 02:05:56
1000TOSHI-USD-SWAP-LIN,2e-06,2025-05-01 04:00:13,2025-05-01 04:35:52
1000TOSHI-USD-SWAP-LIN,2e-06,2025-05-01 05:00:15,2025-05-01 05:30:33
1000USA-USD-SWAP-LIN,3.3e-05,2025-05-01 02:00:11,2025-05-01 02:05:49
1000USA-USD-SWAP-LIN,2.3e-05,2025-05-01 04:00:13,2025-05-01 04:35:46
1000USA-USD-SWAP-LIN,1.5e-05,2025-05-01 05:00:15,2025-05-01 05:30:25
1000WEN-USD-SWAP-LIN,-1.1e-05,2025-05-01 02:00:11,2025-05-01 02:05:23
1000WEN-USD-SWAP-LIN,1.6e-05,2025-05-01 04:00:12,2025-05-01 04:35:21
1000WEN-USD-SWAP-LIN,1.3e-05,2025-05-01 05:00:14,2025-05-01 05:30:00
1000WHY-USD-SWAP-LIN,3e-06,2025-05-01 02:00:11,2025-05-01 02:05:53
1000WHY-USD-SWAP-LIN,-3e-06,2025-05-01 04:00:13,2025-05-01 04:35:49
1000WHY-USD-SWAP-LIN,-5e-06,2025-05-01 05:00:15,2025-05-01 05:30:28
1000WUF-USD-SWAP-LIN,-3e-06,2025-05-01 02:00:11,2025-05-01 02:06:21
1000WUF-USD-SWAP-LIN,0.0,2025-05-01 04:00:13,2025-05-01 04:36:17
1000WUF-USD-SWAP-LIN,0.0,2025-05-01 05:00:15,2025-05-01 05:30:57
AAVE-USD-SWAP-LIN,-3e-06,2025-05-01 02:00:07,2025-05-01 02:01:37
AAVE-USD-SWAP-LIN,-2e-06,2025-05-01 04:00:08,2025-05-01 04:31:34
AAVE-USD-SWAP-LIN,-3e-06,2025-05-01 05:00:10,2025-05-01 05:26:13
ACE-USD-SWAP-LIN,0.0,2025-05-01 02:00:05,2025-05-01 02:01:01
ACE-USD-SWAP-LIN,-2e-06,2025-05-01 04:00:07,2025-05-01 04:30:58
ACE-USD-SWAP-LIN,6e-06,2025-05-01 05:00:08,2025-05-01 05:25:37
ACT-USD-SWAP-LIN,-6e-06,2025-05-01 02:00:13,2025-05-01 02:08:27
ACT-USD-SWAP-LIN,-4e-06,2025-05-01 04:00:15,2025-05-01 04:38:24
ACT-USD-SWAP-LIN,-7e-06,2025-05-01 05:00:17,2025-05-01 05:33:03
ACX-USD-SWAP-LIN,-3.6e-05,2025-05-01 02:00:17,2025-05-01 02:12:39
ACX-USD-SWAP-LIN,-3.4e-05,2025-05-01 04:00:19,2025-05-01 04:42:34
ACX-USD-SWAP-LIN,-3e-05,2025-05-01 05:00:21,2025-05-01 05:37:09
ADA-USD-SWAP-LIN,-4.9e-05,2025-05-01 01:00:03,2025-05-01 01:58:23
ADA-USD-SWAP-LIN,-4.8e-05,2025-05-01 04:00:04,2025-05-01 04:28:23
ADA-USD-SWAP-LIN,-4.5e-05,2025-05-01 05:00:05,2025-05-01 05:23:02
AERO-USD-SWAP-LIN,-1e-06,2025-05-01 02:00:09,2025-05-01 02:03:39
AERO-USD-SWAP-LIN,-2e-06,2025-05-01 04:00:10,2025-05-01 04:33:37
AERO-USD-SWAP-LIN,-2e-06,2025-05-01 05:00:12,2025-05-01 05:28:15
AEVO-USD-SWAP-LIN,-1.7e-05,2025-05-01 02:00:09,2025-05-01 02:03:24
AEVO-USD-SWAP-LIN,-1.4e-05,2025-05-01 04:00:10,2025-05-01 04:33:22
AEVO-USD-SWAP-LIN,-2.3e-05,2025-05-01 05:00:12,2025-05-01 05:28:01
AGLD-USD-SWAP-LIN,-6e-06,2025-05-01 02:00:14,2025-05-01 02:09:19
AGLD-USD-SWAP-LIN,0.0,2025-05-01 04:00:16,2025-05-01 04:39:15
AGLD-USD-SWAP-LIN,-1e-06,2025-05-01 05:00:18,2025-05-01 05:33:53
AI16Z-USD-SWAP-LIN,3e-06,2025-05-01 02:00:15,2025-05-01 02:11:01
AI16Z-USD-SWAP-LIN,4e-06,2025-05-01 04:00:17,2025-05-01 04:40:56
AI16Z-USD-SWAP-LIN,6e-06,2025-05-01 05:00:19,2025-05-01 05:35:33
AIMEMECOIN-USD-SWAP-LIN,2e-06,2025-05-01 02:00:15,2025-05-01 02:10:35
AIMEMECOIN-USD-SWAP-LIN,1e-06,2025-05-01 04:00:17,2025-05-01 04:40:31
AIMEMECOIN-USD-SWAP-LIN,2e-06,2025-05-01 05:00:19,2025-05-01 05:35:07
AIXBT-USD-SWAP-LIN,1.6e-05,2025-05-01 02:00:15,2025-05-01 02:10:43
AIXBT-USD-SWAP-LIN,-2e-06,2025-05-01 04:00:17,2025-05-01 04:40:38
AIXBT-USD-SWAP-LIN,-0.00011,2025-05-01 05:00:19,2025-05-01 05:35:14
ALCH-USD-SWAP-LIN,2.3e-05,2025-05-01 02:00:16,2025-05-01 02:11:26
ALCH-USD-SWAP-LIN,1.2e-05,2025-05-01 04:00:18,2025-05-01 04:41:21
ALCH-USD-SWAP-LIN,1.1e-05,2025-05-01 05:00:20,2025-05-01 05:35:58
ALGO-USD-SWAP-LIN,9e-06,2025-05-01 02:00:16,2025-05-01 02:11:52
ALGO-USD-SWAP-LIN,1.1e-05,2025-05-01 04:00:18,2025-05-01 04:41:47
ALGO-USD-SWAP-LIN,7e-06,2025-05-01 05:00:20,2025-05-01 05:36:23
ALT-USD-SWAP-LIN,-4.1e-05,2025-05-01 01:00:04,2025-05-01 01:59:25
ALT-USD-SWAP-LIN,-5.1e-05,2025-05-01 04:00:05,2025-05-01 04:29:24
ALT-USD-SWAP-LIN,-4.6e-05,2025-05-01 05:00:06,2025-05-01 05:24:03
ANIME-USD-SWAP-LIN,1e-06,2025-05-01 02:00:19,2025-05-01 02:14:53
ANIME-USD-SWAP-LIN,-4e-06,2025-05-01 04:00:21,2025-05-01 04:44:47
ANIME-USD-SWAP-LIN,-9e-06,2025-05-01 05:00:23,2025-05-01 05:39:24
ANSEM-USD-SWAP-LIN,-1e-06,2025-05-01 02:00:14,2025-05-01 02:09:37
ANSEM-USD-SWAP-LIN,0.0,2025-05-01 04:00:16,2025-05-01 04:39:33
ANSEM-USD-SWAP-LIN,-1e-06,2025-05-01 05:00:18,2025-05-01 05:34:11
APE-USD-SWAP-LIN,-1.6e-05,2025-05-01 02:00:08,2025-05-01 02:03:14
APE-USD-SWAP-LIN,-2.4e-05,2025-05-01 04:00:10,2025-05-01 04:33:12
APE-USD-SWAP-LIN,-2.3e-05,2025-05-01 05:00:12,2025-05-01 05:27:50
API3-USD-SWAP-LIN,-3.8e-05,2025-05-01 01:00:04,2025-05-01 01:59:29
API3-USD-SWAP-LIN,-3.6e-05,2025-05-01 04:00:05,2025-05-01 04:29:27
API3-USD-SWAP-LIN,-3.2e-05,2025-05-01 05:00:06,2025-05-01 05:24:07
APT-USD-SWAP-LIN,-1.4e-05,2025-05-01 02:00:05,2025-05-01 02:00:42
APT-USD-SWAP-LIN,-2.1e-05,2025-05-01 04:00:06,2025-05-01 04:30:40
APT-USD-SWAP-LIN,-2.2e-05,2025-05-01 05:00:07,2025-05-01 05:25:19
APU-USD-SWAP-LIN,2.5e-05,2025-05-01 02:00:10,2025-05-01 02:05:08
APU-USD-SWAP-LIN,2.7e-05,2025-05-01 04:00:12,2025-05-01 04:35:06
APU-USD-SWAP-LIN,2.2e-05,2025-05-01 05:00:14,2025-05-01 05:29:46
AR-USD-SWAP-LIN,-3e-05,2025-05-01 02:00:12,2025-05-01 02:07:59
AR-USD-SWAP-LIN,-2.2e-05,2025-05-01 04:00:14,2025-05-01 04:37:56
AR-USD-SWAP-LIN,-2.3e-05,2025-05-01 05:00:16,2025-05-01 05:32:34
ARB-USD-SWAP-LIN,-1.1e-05,2025-05-01 01:00:03,2025-05-01 01:58:38
ARB-USD-SWAP-LIN,-1.5e-05,2025-05-01 04:00:05,2025-05-01 04:28:38
ARB-USD-SWAP-LIN,-1.8e-05,2025-05-01 05:00:06,2025-05-01 05:23:16
ARC-USD-SWAP-LIN,9e-06,2025-05-01 02:00:17,2025-05-01 02:13:04
ARC-USD-SWAP-LIN,1.3e-05,2025-05-01 04:00:19,2025-05-01 04:42:59
ARC-USD-SWAP-LIN,1.5e-05,2025-05-01 05:00:21,2025-05-01 05:37:34
ARKM-USD-SWAP-LIN,2e-06,2025-05-01 02:00:09,2025-05-01 02:03:42
ARKM-USD-SWAP-LIN,-1e-06,2025-05-01 04:00:10,2025-05-01 04:33:40
ARKM-USD-SWAP-LIN,-2e-06,2025-05-01 05:00:13,2025-05-01 05:28:19
ASTRO-USD-SWAP-LIN,1.4e-05,2025-05-01 02:00:16,2025-05-01 02:11:04
ASTRO-USD-SWAP-LIN,2.2e-05,2025-05-01 04:00:17,2025-05-01 04:40:59
ASTRO-USD-SWAP-LIN,1.8e-05,2025-05-01 05:00:19,2025-05-01 05:35:36
ATOM-USD-SWAP-LIN,-2.5e-05,2025-05-01 02:00:05,2025-05-01 02:00:45
ATOM-USD-SWAP-LIN,-3.4e-05,2025-05-01 04:00:06,2025-05-01 04:30:44
ATOM-USD-SWAP-LIN,-3.5e-05,2025-05-01 05:00:08,2025-05-01 05:25:22
AVA-USD-SWAP-LIN,-7e-06,2025-05-01 02:00:15,2025-05-01 02:10:24
AVA-USD-SWAP-LIN,1.8e-05,2025-05-01 04:00:16,2025-05-01 04:40:20
AVA-USD-SWAP-LIN,1.6e-05,2025-05-01 05:00:19,2025-05-01 05:34:58
AVAX-USD-SWAP-LIN,-1.2e-05,2025-05-01 01:00:03,2025-05-01 01:58:27
AVAX-USD-SWAP-LIN,-1e-05,2025-05-01 04:00:04,2025-05-01 04:28:26
AVAX-USD-SWAP-LIN,-6e-06,2025-05-01 05:00:05,2025-05-01 05:23:05
AXL-USD-SWAP-LIN,-9.2e-05,2025-05-01 02:00:08,2025-05-01 02:02:59
AXL-USD-SWAP-LIN,-7.2e-05,2025-05-01 04:00:10,2025-05-01 04:32:57
AXL-USD-SWAP-LIN,-7e-05,2025-05-01 05:00:12,2025-05-01 05:27:35
B3-USD-SWAP-LIN,2.4e-05,2025-05-01 02:00:20,2025-05-01 02:15:45
B3-USD-SWAP-LIN,5e-06,2025-05-01 04:00:22,2025-05-01 04:45:38
B3-USD-SWAP-LIN,1e-05,2025-05-01 05:00:24,2025-05-01 05:40:14
BABY-USD-SWAP-LIN,-3.3e-05,2025-05-01 02:00:22,2025-05-01 02:17:23
BABY-USD-SWAP-LIN,-8.8e-05,2025-05-01 04:00:25,2025-05-01 04:47:15
BABY-USD-SWAP-LIN,-6.7e-05,2025-05-01 05:00:26,2025-05-01 05:41:51
BAN-USD-SWAP-LIN,2e-06,2025-05-01 02:00:14,2025-05-01 02:08:57
BAN-USD-SWAP-LIN,1e-06,2025-05-01 04:00:16,2025-05-01 04:38:53
BAN-USD-SWAP-LIN,3e-06,2025-05-01 05:00:17,2025-05-01 05:33:32
BANANA-USD-SWAP-LIN,-2.3e-05,2025-05-01 02:00:11,2025-05-01 02:05:37
BANANA-USD-SWAP-LIN,-2.9e-05,2025-05-01 04:00:12,2025-05-01 04:35:35
BANANA-USD-SWAP-LIN,-3.3e-05,2025-05-01 05:00:14,2025-05-01 05:30:14
BANANABSC-USD-SWAP-LIN,5e-06,2025-05-01 02:00:16,2025-05-01 02:11:19
BANANABSC-USD-SWAP-LIN,-1e-06,2025-05-01 04:00:18,2025-05-01 04:41:14
BANANABSC-USD-SWAP-LIN,2e-06,2025-05-01 05:00:20,2025-05-01 05:35:51
BASEISFOREVERYONE-USD-SWAP-LIN,-2.1e-05,2025-05-01 02:00:22,2025-05-01 02:17:26
BASEISFOREVERYONE-USD-SWAP-LIN,3.4e-05,2025-05-01 04:00:25,2025-05-01 04:47:18
