market_code,funding_rate,timestamp,collection_time
100000BABYDOGE-USD-SWAP-LIN,8e-06,2025-04-30 01:00:14,2025-04-30 01:59:01
100000BABYDOGE-USD-SWAP-LIN,4e-06,2025-04-30 03:00:15,2025-04-30 03:17:30
100000BABYDOGE-USD-SWAP-LIN,6e-06,2025-04-30 04:00:19,2025-04-30 04:36:22
100000BABYDOGE-USD-SWAP-LIN,6e-06,2025-04-30 05:00:16,2025-04-30 05:31:48
10000CAW-USD-SWAP-LIN,3e-06,2025-04-30 01:00:13,2025-04-30 01:57:21
10000CAW-USD-SWAP-LIN,-4e-06,2025-04-30 03:00:14,2025-04-30 03:15:49
10000CAW-USD-SWAP-LIN,7e-06,2025-04-30 04:00:18,2025-04-30 04:34:41
10000CAW-USD-SWAP-LIN,1e-05,2025-04-30 05:00:15,2025-04-30 05:30:06
1000ANDY-USD-SWAP-LIN,0.00015,2025-04-30 01:00:11,2025-04-30 01:55:50
1000ANDY-USD-SWAP-LIN,0.000164,2025-04-30 03:00:12,2025-04-30 03:14:20
1000ANDY-USD-SWAP-LIN,0.00017,2025-04-30 04:00:16,2025-04-30 04:33:12
1000ANDY-USD-SWAP-LIN,0.000191,2025-04-30 05:00:13,2025-04-30 05:28:36
1000BOBO-USD-SWAP-LIN,2.5e-05,2025-04-30 01:00:12,2025-04-30 01:56:41
1000BOBO-USD-SWAP-LIN,4.7e-05,2025-04-30 03:00:13,2025-04-30 03:15:10
1000BOBO-USD-SWAP-LIN,3.5e-05,2025-04-30 04:00:17,2025-04-30 04:34:03
1000BOBO-USD-SWAP-LIN,3.4e-05,2025-04-30 05:00:14,2025-04-30 05:29:26
1000BONK-USD-SWAP-LIN,-1.9e-05,2025-04-30 01:00:11,2025-04-30 01:55:36
1000BONK-USD-SWAP-LIN,-3.7e-05,2025-04-30 03:00:12,2025-04-30 03:14:06
1000BONK-USD-SWAP-LIN,-3.6e-05,2025-04-30 04:00:16,2025-04-30 04:32:58
1000BONK-USD-SWAP-LIN,-2.5e-05,2025-04-30 05:00:13,2025-04-30 05:28:22
1000CAT-USD-SWAP-LIN,0.0,2025-04-30 01:00:13,2025-04-30 01:58:03
1000CAT-USD-SWAP-LIN,2e-06,2025-04-30 03:00:14,2025-04-30 03:16:32
1000CAT-USD-SWAP-LIN,-2e-06,2025-04-30 04:00:18,2025-04-30 04:35:24
1000CAT-USD-SWAP-LIN,-1e-06,2025-04-30 05:00:15,2025-04-30 05:30:50
1000CHEEMS-USD-SWAP-LIN,1e-06,2025-04-30 01:00:14,2025-04-30 01:59:11
1000CHEEMS-USD-SWAP-LIN,-1e-06,2025-04-30 03:00:15,2025-04-30 03:17:41
1000CHEEMS-USD-SWAP-LIN,0.0,2025-04-30 04:00:19,2025-04-30 04:36:33
1000CHEEMS-USD-SWAP-LIN,0.0,2025-04-30 05:00:16,2025-04-30 05:31:59
1000COQ-USD-SWAP-LIN,1e-06,2025-04-30 01:00:11,2025-04-30 01:55:54
1000COQ-USD-SWAP-LIN,-3e-06,2025-04-30 03:00:12,2025-04-30 03:14:24
1000COQ-USD-SWAP-LIN,1e-06,2025-04-30 04:00:16,2025-04-30 04:33:16
1000COQ-USD-SWAP-LIN,1e-06,2025-04-30 05:00:13,2025-04-30 05:28:39
1000FLOKI-USD-SWAP-LIN,-2.6e-05,2025-04-30 01:00:11,2025-04-30 01:55:47
1000FLOKI-USD-SWAP-LIN,-2.6e-05,2025-04-30 03:00:12,2025-04-30 03:14:17
1000FLOKI-USD-SWAP-LIN,-2.6e-05,2025-04-30 04:00:16,2025-04-30 04:33:09
1000FLOKI-USD-SWAP-LIN,-2.2e-05,2025-04-30 05:00:13,2025-04-30 05:28:32
1000LUNC-USD-SWAP-LIN,5e-06,2025-04-30 01:00:06,2025-04-30 01:51:53
1000LUNC-USD-SWAP-LIN,2e-06,2025-04-30 03:00:07,2025-04-30 03:10:22
1000LUNC-USD-SWAP-LIN,5e-06,2025-04-30 04:00:09,2025-04-30 04:29:15
1000LUNC-USD-SWAP-LIN,5e-06,2025-04-30 05:00:05,2025-04-30 05:24:38
1000MOG-USD-SWAP-LIN,6.9e-05,2025-04-30 01:00:06,2025-04-30 01:52:32
1000MOG-USD-SWAP-LIN,6.8e-05,2025-04-30 03:00:08,2025-04-30 03:11:02
1000MOG-USD-SWAP-LIN,7e-05,2025-04-30 04:00:10,2025-04-30 04:29:54
1000MOG-USD-SWAP-LIN,6.9e-05,2025-04-30 05:00:06,2025-04-30 05:25:18
1000NEIRO1ETH-USD-SWAP-LIN,1e-06,2025-04-30 01:00:13,2025-04-30 01:57:50
1000NEIRO1ETH-USD-SWAP-LIN,3e-06,2025-04-30 03:00:14,2025-04-30 03:16:18
1000NEIRO1ETH-USD-SWAP-LIN,0.0,2025-04-30 04:00:18,2025-04-30 04:35:10
1000NEIRO1ETH-USD-SWAP-LIN,0.0,2025-04-30 05:00:15,2025-04-30 05:30:36
1000PEPE-USD-SWAP-LIN,6e-06,2025-04-30 01:00:06,2025-04-30 01:52:36
1000PEPE-USD-SWAP-LIN,2e-06,2025-04-30 03:00:08,2025-04-30 03:11:05
1000PEPE-USD-SWAP-LIN,-1e-06,2025-04-30 04:00:10,2025-04-30 04:29:57
1000PEPE-USD-SWAP-LIN,-1.9e-05,2025-04-30 05:00:06,2025-04-30 05:25:22
1000PORK-USD-SWAP-LIN,4e-06,2025-04-30 01:00:13,2025-04-30 01:58:11
1000PORK-USD-SWAP-LIN,-1.6e-05,2025-04-30 03:00:14,2025-04-30 03:16:39
1000PORK-USD-SWAP-LIN,1.4e-05,2025-04-30 04:00:18,2025-04-30 04:35:31
